2023-10-20 18:44:04.158 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2023-10-20 18:44:04.878 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 4e3009fb-b7b3-4701-997c-025705e9a21f_config-0
2023-10-20 18:44:04.939 [main] INFO  org.reflections.Reflections - Reflections took 48 ms to scan 1 urls, producing 3 keys and 6 values 
2023-10-20 18:44:04.980 [main] INFO  org.reflections.Reflections - Reflections took 14 ms to scan 1 urls, producing 4 keys and 9 values 
2023-10-20 18:44:05.006 [main] INFO  org.reflections.Reflections - Reflections took 22 ms to scan 1 urls, producing 3 keys and 10 values 
2023-10-20 18:44:05.148 [main] INFO  org.reflections.Reflections - Reflections took 138 ms to scan 231 urls, producing 0 keys and 0 values 
2023-10-20 18:44:05.166 [main] INFO  org.reflections.Reflections - Reflections took 15 ms to scan 1 urls, producing 1 keys and 5 values 
2023-10-20 18:44:05.178 [main] INFO  org.reflections.Reflections - Reflections took 9 ms to scan 1 urls, producing 1 keys and 7 values 
2023-10-20 18:44:05.190 [main] INFO  org.reflections.Reflections - Reflections took 9 ms to scan 1 urls, producing 2 keys and 8 values 
2023-10-20 18:44:05.291 [main] INFO  org.reflections.Reflections - Reflections took 99 ms to scan 231 urls, producing 0 keys and 0 values 
2023-10-20 18:44:05.294 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2023-10-20 18:44:05.295 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$333/1107579932
2023-10-20 18:44:05.296 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/1784834205
2023-10-20 18:44:05.296 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2023-10-20 18:44:05.296 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2023-10-20 18:44:05.302 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
2023-10-20 18:44:05.911 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Success to connect to server [localhost:8848] on start up, connectionId = 1697798645653_127.0.0.1_58782
2023-10-20 18:44:05.915 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Notify connected event to listeners.
2023-10-20 18:44:05.915 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-10-20 18:44:05.922 [main] INFO  com.alibaba.nacos.common.remote.client - [4e3009fb-b7b3-4701-997c-025705e9a21f_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$343/106113013
2023-10-20 18:44:06.013 [main] WARN  com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[anynote-note] & group[DEFAULT_GROUP]
2023-10-20 18:44:06.024 [main] WARN  com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[anynote-note.yml] & group[DEFAULT_GROUP]
2023-10-20 18:44:06.038 [main] INFO  org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-anynote-note-dev.yml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-anynote-note.yml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-anynote-note,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-application-dev.yml,DEFAULT_GROUP'}]
2023-10-20 18:44:06.074 [main] INFO  com.anynote.note.AnyNoteNoteApplication - The following 1 profile is active: "dev"
2023-10-20 18:44:07.314 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2023-10-20 18:44:07.317 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-10-20 18:44:07.346 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
2023-10-20 18:44:07.745 [main] INFO  org.springframework.cloud.context.scope.GenericScope - BeanFactory id=f22e0677-64d1-32d2-8ed6-1d23b6023c0a
2023-10-20 18:44:08.387 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 18091 (http)
2023-10-20 18:44:08.395 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-18091"]
2023-10-20 18:44:08.395 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-10-20 18:44:08.395 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.70]
2023-10-20 18:44:08.535 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-10-20 18:44:08.536 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2416 ms
2023-10-20 18:44:09.428 [main] WARN  com.baomidou.mybatisplus.core.injector.DefaultSqlInjector - class com.anynote.note.api.model.po.NoteTaskSubmissionRecord ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2023-10-20 18:44:09.595 [main] WARN  com.baomidou.mybatisplus.core.injector.DefaultSqlInjector - class com.anynote.note.api.model.po.UserNoteTask ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2023-10-20 18:44:11.195 [main] WARN  com.baomidou.mybatisplus.core.injector.DefaultSqlInjector - class com.anynote.note.api.model.po.UserKnowledgeBase ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2023-10-20 18:44:11.466 [main] INFO  org.springframework.cloud.openfeign.FeignClientFactoryBean - For 'anynote-system' URL not provided. Will try picking an instance via load-balancing.
2023-10-20 18:44:11.543 [main] INFO  org.springframework.cloud.openfeign.FeignClientFactoryBean - For 'anynote-file' URL not provided. Will try picking an instance via load-balancing.
2023-10-20 18:44:14.703 [main] WARN  org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2023-10-20 18:44:15.897 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.1.114:10911] result: true
2023-10-20 18:44:17.840 [main] INFO  org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer - running container: DefaultRocketMQListenerContainer{consumerGroup='note_task_group', namespace='', nameServer='localhost:9876', topic='note_task_topic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING', tlsEnable=false}
2023-10-20 18:44:17.844 [main] INFO  org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration - Register the listener to container, listenerBeanName:noteTaskMessageListener, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_1
2023-10-20 18:44:17.841 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.1.114:10911] result: true
2023-10-20 18:44:20.874 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.1.114:10911] result: true
2023-10-20 18:44:21.025 [main] INFO  org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer - running container: DefaultRocketMQListenerContainer{consumerGroup='note_group', namespace='', nameServer='localhost:9876', topic='note_topic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING', tlsEnable=false}
2023-10-20 18:44:21.026 [main] INFO  org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration - Register the listener to container, listenerBeanName:noteMessageListener, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_2
2023-10-20 18:44:21.029 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.1.114:10911] result: true
2023-10-20 18:44:21.503 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 202733c0-aabb-4b68-bcc0-8c085d747db3
2023-10-20 18:44:21.506 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] RpcClient init label, labels = {module=naming, source=sdk}
2023-10-20 18:44:21.511 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2023-10-20 18:44:21.511 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2023-10-20 18:44:21.516 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2023-10-20 18:44:21.524 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
2023-10-20 18:44:21.701 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Success to connect to server [localhost:8848] on start up, connectionId = 1697798661575_127.0.0.1_58907
2023-10-20 18:44:21.706 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-10-20 18:44:21.707 [main] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$343/106113013
2023-10-20 18:44:21.708 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Notify connected event to listeners.
2023-10-20 18:44:21.870 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-18091"]
2023-10-20 18:44:21.936 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 18091 (http) with context path ''
2023-10-20 18:44:22.016 [main] INFO  com.alibaba.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP anynote-note 172.22.21.111:18091 register finished
2023-10-20 18:44:22.389 [nacos-grpc-client-executor-10] INFO  com.alibaba.nacos.common.remote.client - [202733c0-aabb-4b68-bcc0-8c085d747db3] Receive server push request, request = NotifySubscriberRequest, requestId = 32
